c Basic Line Mesh
a 473 475 17
a 473 672 11
a 473 718 16
a 473 782 3
a 474 595 10
a 474 527 20
a 474 739 5
a 474 532 20
a 474 657 14
a 474 669 3
a 474 733 5
a 474 597 9
a 474 775 10
a 475 693 16
a 475 660 14
a 475 485 17
a 475 784 2
a 475 535 20
a 475 768 1
a 475 563 7
a 475 788 9
a 475 598 6
a 475 752 6
a 475 720 11
a 475 524 14
a 475 574 10
a 475 553 20
a 475 528 20
a 475 739 2
a 476 529 14
a 476 609 2
a 476 630 10
a 476 566 6
a 476 515 15
a 476 679 16
a 476 689 9
a 476 479 13
a 476 753 2
a 476 778 17
a 477 589 11
a 477 603 20
a 477 525 5
a 477 763 5
a 477 700 8
a 477 501 9
a 477 623 11
a 477 524 18
a 477 791 7
a 477 727 17
a 477 522 19
a 477 749 18
a 478 779 17
a 478 560 19
a 478 678 8
a 478 752 6
a 478 714 5
a 478 482 1
a 478 635 2
a 478 586 17
a 478 623 10
a 478 584 16
a 478 538 15
a 478 781 20
a 479 535 7
a 479 589 13
a 479 533 8
a 479 641 8
a 479 718 6
a 479 788 8
a 479 566 7
a 479 790 19
a 479 596 15
a 480 660 3
a 480 753 17
a 480 686 5
a 480 608 13
a 480 604 15
a 480 570 13
a 480 488 8
a 481 697 3
a 481 599 2
a 481 605 2
a 481 598 14
a 481 533 5
a 481 563 2
a 481 777 6
a 481 646 18
a 482 750 18
a 482 604 4
a 482 593 20
a 482 548 17
a 482 597 12
a 482 619 16
a 482 649 1
a 483 757 16
a 483 726 14
a 483 491 8
a 483 719 4
a 483 497 9
a 483 636 8
a 483 669 3
a 483 619 1
a 483 500 10
a 483 779 2
a 483 781 17
a 483 724 19
a 484 745 19
a 484 560 17
a 484 495 10
a 484 518 19
a 484 639 17
a 485 540 14
a 485 704 17
a 485 530 14
a 485 720 20
a 485 801 9
a 485 565 2
a 485 635 8
a 485 549 17
a 485 730 13
a 486 610 6
a 486 570 19
a 486 739 17
a 486 574 5
a 486 674 18
a 486 595 14
a 486 686 8
a 486 546 8
a 486 529 11
a 487 723 15
a 487 792 17
a 487 648 20
a 487 747 3
a 487 599 15
a 487 616 1
a 487 709 3
a 487 532 7
a 487 702 17
a 487 503 11
a 487 706 2
a 488 777 11
a 488 707 9
a 488 723 3
a 489 664 12
a 489 641 12
a 489 587 20
a 489 650 12
a 489 760 4
a 489 690 12
a 489 559 3
a 489 686 18
a 489 586 3
a 489 560 6
a 489 609 14
a 489 687 19
a 490 527 18
a 490 750 6
a 490 523 6
a 490 661 7
a 490 603 8
a 490 507 8
a 490 776 19
a 490 686 11
a 490 788 8
a 490 765 5
a 491 585 18
a 491 628 14
a 491 768 10
a 491 608 3
a 491 493 6
a 491 527 8
a 491 695 6
a 491 589 18
a 491 742 13
a 492 631 5
a 492 648 17
a 492 677 5
a 492 722 7
a 492 580 9
a 492 525 4
a 492 560 17
a 492 720 16
a 492 500 12
a 492 704 19
a 493 516 3
a 493 798 13
a 493 631 15
a 493 535 15
a 493 609 8
a 493 500 6
a 493 646 9
a 493 638 8
a 494 795 11
a 494 755 4
a 494 524 18
a 494 656 14
a 495 525 7
a 495 554 5
a 495 690 4
a 495 605 10
a 495 764 20
a 495 641 18
a 496 642 11
a 496 547 4
a 496 565 14
a 496 537 4
a 496 563 7
a 496 775 15
a 496 541 15
a 496 519 1
a 497 758 7
a 497 547 5
a 497 589 13
a 497 555 16
a 497 607 4
a 497 512 16
a 497 801 11
a 497 507 20
a 497 742 14
a 497 639 10
a 497 681 13
a 498 750 2
a 498 679 14
a 498 760 12
a 498 596 17
a 498 572 6
a 498 787 4
a 498 768 15
a 498 519 19
a 498 626 12
a 499 752 10
a 499 782 19
a 499 613 20
a 499 760 7
a 499 680 14
a 499 713 1
a 499 780 12
a 500 795 18
a 500 702 14
a 500 673 4
a 500 765 15
a 500 527 14
a 500 566 16
a 500 633 3
a 501 532 15
a 501 541 11
a 501 564 1
a 501 554 6
a 501 592 1
a 501 698 16
a 501 724 12
a 502 730 7
a 502 647 10
a 502 630 17
a 502 763 4
a 502 594 9
a 502 509 3
a 502 716 12
a 502 632 2
a 503 614 11
a 503 532 18
a 503 578 5
a 503 607 14
a 503 691 12
a 504 581 13
a 504 726 11
a 504 753 8
a 504 736 20
a 504 608 13
a 505 616 14
a 505 550 17
a 505 766 9
a 505 671 13
a 505 680 8
a 505 606 15
a 505 726 14
a 505 547 18
a 505 785 20
a 506 771 11
a 506 669 3
a 506 693 7
a 506 681 13
a 506 573 20
a 506 609 15
a 507 706 2
a 507 686 1
a 507 515 2
a 507 578 13
a 507 798 2
a 507 633 2
a 507 752 5
a 507 611 18
a 507 537 10
a 508 610 5
a 508 519 2
a 508 618 8
a 508 676 19
a 508 710 19
a 508 574 2
a 508 724 10
a 509 545 3
a 509 664 19
a 509 795 17
a 509 547 4
a 509 724 2
a 509 762 7
a 510 757 1
a 510 695 12
a 510 753 9
a 510 550 4
a 510 577 2
a 510 717 7
a 511 754 7
a 511 701 11
a 511 771 5
a 511 624 9
a 511 586 16
a 511 619 13
a 511 523 17
a 511 696 17
a 511 591 9
a 511 760 20
a 511 723 7
a 512 693 15
a 513 781 1
a 513 665 9
a 513 739 6
a 513 733 19
a 513 678 13
a 513 789 7
a 513 630 13
a 514 529 6
a 514 689 8
a 514 560 5
a 515 785 16
a 515 536 15
a 515 653 6
a 515 755 17
a 515 761 12
a 515 774 10
a 516 612 14
a 516 747 19
a 516 730 20
a 516 556 20
a 516 634 9
a 516 559 16
a 516 727 11
a 516 606 7
a 516 722 2
a 517 795 16
a 517 777 4
a 517 555 2
a 517 782 5
a 517 576 17
a 517 793 3
a 517 601 20
a 518 664 12
a 518 763 4
a 518 634 19
a 518 717 8
a 518 585 15
a 518 521 3
a 519 641 3
a 519 618 13
a 519 642 18
a 519 713 17
a 519 540 17
a 519 547 6
a 520 659 2
a 520 651 3
a 520 596 16
a 520 544 13
a 520 711 20
a 520 716 11
a 520 553 20
a 520 702 8
a 520 640 7
a 520 612 7
a 520 582 16
a 520 618 9
a 521 585 16
a 521 671 12
a 521 732 11
a 521 742 8
a 521 720 16
a 521 546 20
a 521 536 1
a 521 721 20
a 521 725 3
a 522 631 10
a 522 600 3
a 522 736 7
a 522 749 2
a 522 719 20
a 522 653 3
a 522 679 12
a 523 801 3
a 523 738 17
a 523 668 17
a 523 651 17
a 523 535 11
a 523 688 18
a 523 643 18
a 523 574 15
a 523 731 3
a 523 592 18
a 524 672 14
a 524 732 9
a 524 604 8
a 524 747 6
a 525 767 6
a 525 574 8
a 525 621 11
a 525 535 13
a 525 793 16
a 525 612 4
a 525 634 20
a 526 753 2
a 526 745 11
a 526 755 10
a 526 555 9
a 526 649 13
a 526 681 1
a 526 617 18
a 526 800 10
a 526 637 1
a 527 610 2
a 527 704 1
a 527 743 5
a 527 656 2
a 527 560 13
a 527 746 9
a 527 549 10
a 527 645 5
a 528 635 16
a 528 646 4
a 528 746 5
a 528 624 19
a 528 729 4
a 528 600 6
a 529 562 16
a 529 744 8
a 529 648 10
a 529 582 19
a 529 691 8
a 529 549 4
a 529 683 20
a 529 640 5
a 530 583 17
a 530 543 1
a 530 770 12
a 530 581 10
a 530 733 1
a 530 681 20
a 530 604 9
a 530 788 8
a 530 783 15
a 531 779 12
a 531 748 1
a 531 755 19
a 531 759 1
a 531 751 20
a 532 576 7
a 532 757 11
a 532 656 5
a 532 614 16
a 532 610 13
a 532 786 10
a 533 558 12
a 533 722 4
a 533 688 14
a 534 705 19
a 534 556 12
a 534 721 9
a 534 536 4
a 534 638 9
a 534 564 18
a 534 628 6
a 535 683 19
a 535 634 8
a 535 541 17
a 535 743 9
a 536 748 19
a 536 691 1
a 536 793 15
a 536 574 20
a 536 781 14
a 537 678 12
a 537 647 2
a 537 793 9
a 537 729 4
a 537 725 9
a 537 547 7
a 537 549 17
a 538 635 4
a 538 767 3
a 538 556 13
a 538 785 4
a 538 682 14
a 538 683 3
a 539 728 1
a 539 795 4
a 539 709 2
a 539 555 10
a 539 657 6
a 539 579 12
a 539 640 19
a 540 751 4
a 540 670 12
a 540 562 7
a 540 758 16
a 540 681 18
a 541 547 17
a 541 587 20
a 541 783 19
a 541 637 15
a 542 630 3
a 542 684 4
a 542 569 6
a 542 702 14
a 542 651 18
a 542 553 20
a 542 592 14
a 542 599 18
a 542 652 9
a 542 664 16
a 542 699 16
a 543 637 19
a 543 797 7
a 543 625 4
a 543 628 20
a 543 591 20
a 543 688 14
a 543 710 1
a 544 648 20
a 544 636 7
a 544 657 17
a 544 767 16
a 544 557 18
a 544 620 13
a 545 591 15
a 545 759 12
a 545 578 14
a 546 588 5
a 546 595 18
a 546 567 12
a 546 570 20
a 546 634 12
a 546 637 17
a 546 678 7
a 546 687 18
a 546 715 10
a 546 740 8
a 546 658 16
a 547 711 18
a 547 689 16
a 547 651 4
a 547 772 15
a 547 797 17
a 547 552 1
a 547 703 20
a 548 561 6
a 548 784 18
a 548 698 18
a 548 731 5
a 548 724 13
a 548 616 2
a 549 710 9
a 549 796 2
a 549 784 12
a 549 692 9
a 549 714 2
a 549 595 7
a 550 740 13
a 550 741 11
a 550 619 18
a 550 697 20
a 550 790 7
a 550 738 20
a 550 675 11
a 550 689 20
a 551 612 12
a 551 674 7
a 551 634 20
a 551 631 8
a 552 646 11
a 552 725 18
a 552 757 8
a 552 707 3
a 552 626 17
a 552 611 12
a 552 701 2
a 553 717 9
a 553 636 19
a 553 689 15
a 553 716 10
a 553 702 5
a 553 571 9
a 553 788 16
a 554 608 15
a 554 751 14
a 554 745 10
a 554 769 1
a 555 666 15
a 555 643 1
a 555 632 14
a 555 801 15
a 556 567 20
a 556 606 16
a 556 719 1
a 556 676 5
a 556 787 20
a 556 561 9
a 556 656 14
a 557 722 14
a 557 724 2
a 557 638 9
a 557 786 18
a 557 574 11
a 557 707 13
a 557 754 13
a 557 784 4
a 557 743 20
a 557 706 4
a 558 591 16
a 558 574 20
a 558 729 17
a 558 607 19
a 558 647 10
a 559 780 2
a 559 708 16
a 559 760 20
a 559 628 10
a 559 565 1
a 559 652 9
a 559 685 17
a 559 602 19
a 559 664 7
a 560 670 16
a 560 704 17
a 560 745 7
a 560 625 6
a 560 666 20
a 560 700 16
a 560 579 2
a 560 764 12
a 560 778 19
a 561 697 15
a 561 700 12
a 561 573 3
a 561 782 4
a 561 650 13
a 561 750 16
a 561 656 17
a 562 688 16
a 563 771 7
a 563 736 14
a 563 755 14
a 563 702 14
a 563 781 10
a 564 719 17
a 564 800 7
a 564 694 20
a 564 638 9
a 564 699 7
a 565 651 15
a 565 779 6
a 565 608 20
a 565 755 19
a 565 773 3
a 565 620 11
a 565 753 13
a 566 643 17
a 566 667 16
a 566 724 10
a 566 657 1
a 567 751 4
a 567 741 16
a 567 664 13
a 567 598 8
a 567 736 3
a 567 622 5
a 567 648 17
a 568 668 14
a 568 677 18
a 568 767 17
a 568 600 15
a 568 683 20
a 568 732 10
a 568 620 6
a 569 754 9
a 569 603 9
a 569 621 17
a 569 694 7
a 570 666 15
a 570 626 7
a 570 675 15
a 570 751 9
a 570 627 12
a 570 654 15
a 570 631 2
a 570 729 1
a 571 705 10
a 571 718 1
a 571 651 3
a 571 752 10
a 571 774 16
a 572 612 4
a 572 798 14
a 572 672 11
a 572 640 1
a 572 796 6
a 572 682 16
a 572 729 16
a 572 581 2
a 572 723 4
a 572 644 17
a 573 738 2
a 573 761 19
a 573 799 12
a 573 638 2
a 573 783 12
a 573 633 13
a 573 732 10
a 574 592 17
a 574 800 3
a 574 620 11
a 574 603 16
a 575 584 14
a 575 667 2
a 575 782 19
a 575 751 14
a 575 745 8
a 575 582 17
a 575 727 10
a 575 661 19
a 576 583 7
a 576 754 17
a 576 688 4
a 576 727 3
a 576 612 3
a 576 614 12
a 576 633 6
a 576 624 15
a 576 657 14
a 576 792 16
a 577 798 18
a 577 648 15
a 577 775 10
a 577 720 20
a 577 687 18
a 578 743 18
a 578 647 10
a 578 688 14
a 578 585 19
a 578 783 18
a 578 754 11
a 578 634 7
a 578 788 14
a 578 650 1
a 579 708 5
a 579 744 4
a 579 794 12
a 579 647 18
a 580 761 12
a 580 596 12
a 580 655 3
a 581 696 15
a 581 641 16
a 581 585 11
a 581 650 1
a 581 642 8
a 581 601 17
a 581 737 10
a 581 797 9
a 581 667 7
a 582 686 14
a 582 633 7
a 582 787 12
a 582 628 16
a 582 708 11
a 582 675 7
a 583 795 12
a 583 684 5
a 583 664 6
a 583 616 13
a 583 648 10
a 583 639 11
a 584 798 5
a 584 637 17
a 584 734 5
a 584 614 11
a 584 692 3
a 584 775 4
a 585 710 2
a 585 728 18
a 585 729 13
a 585 612 7
a 585 704 8
a 585 801 1
a 585 763 12
a 585 772 3
a 586 650 15
a 586 680 5
a 586 773 10
a 587 715 20
a 587 604 14
a 587 684 1
a 587 670 16
a 587 650 15
a 587 654 14
a 588 629 12
a 588 668 19
a 588 757 3
a 588 745 4
a 588 744 20
a 588 604 16
a 589 662 12
a 589 728 13
a 590 602 2
a 590 619 4
a 590 708 13
a 590 745 18
a 590 773 1
a 590 681 14
a 591 679 13
a 591 757 2
a 591 792 10
a 592 599 14
a 592 648 8
a 592 748 8
a 592 734 12
a 592 664 13
a 592 679 5
a 593 656 14
a 593 714 3
a 593 736 16
a 593 638 18
a 593 740 18
a 593 793 18
a 594 770 13
a 594 795 17
a 594 772 1
a 594 661 1
a 595 751 2
a 595 726 10
a 595 730 14
a 595 669 18
a 595 737 12
a 595 665 16
a 596 800 18
a 596 795 14
a 596 629 11
a 596 648 2
a 596 701 20
a 596 599 3
a 596 740 13
a 596 691 14
a 596 694 20
a 596 797 3
a 596 635 12
a 596 731 19
a 597 645 6
a 597 782 15
a 597 761 17
a 597 708 8
a 598 714 3
a 598 747 1
a 598 781 16
a 598 789 12
a 598 599 14
a 598 800 8
a 598 768 3
a 598 801 5
a 598 649 4
a 599 715 3
a 599 644 14
a 599 706 17
a 599 630 6
a 600 720 13
a 600 650 19
a 600 635 4
a 600 636 7
a 600 773 7
a 600 675 13
a 601 610 16
a 601 627 7
a 602 796 2
a 602 645 10
a 602 738 7
a 603 771 13
a 603 672 7
a 603 790 17
a 604 628 10
a 604 684 16
a 604 606 20
a 604 769 13
a 604 615 20
a 605 646 5
a 605 801 13
a 605 799 20
a 605 794 18
a 606 611 8
a 606 706 1
a 606 715 20
a 606 683 5
a 606 722 13
a 606 633 10
a 606 662 8
a 607 608 17
a 607 787 6
a 607 730 9
a 607 683 16
a 607 769 16
a 607 721 3
a 607 649 13
a 607 731 3
a 607 792 14
a 608 801 3
a 608 668 3
a 608 719 5
a 608 762 9
a 608 658 1
a 609 705 18
a 609 697 14
a 609 632 1
a 609 741 11
a 609 722 1
a 609 779 17
a 609 684 6
a 609 791 2
a 609 645 9
a 610 653 6
a 610 650 10
a 610 697 9
a 610 790 2
a 610 799 3
a 610 671 17
a 611 719 11
a 611 647 5
a 611 757 11
a 611 620 4
a 611 774 1
a 611 696 11
a 611 658 9
a 612 643 7
a 612 755 18
a 612 762 11
a 612 718 8
a 612 691 2
a 612 630 10
a 613 688 19
a 613 629 15
a 613 708 1
a 613 652 17
a 613 666 7
a 613 707 13
a 613 750 4
a 613 622 9
a 614 782 11
a 614 776 3
a 614 636 11
a 614 689 13
a 614 654 20
a 614 629 17
a 614 623 5
a 615 760 17
a 615 676 2
a 615 617 5
a 615 726 1
a 616 647 1
a 616 697 7
a 616 715 3
a 616 653 18
a 617 743 3
a 617 639 4
a 617 685 10
a 617 766 16
a 618 678 20
a 618 770 5
a 618 675 13
a 618 699 5
a 618 758 1
a 618 781 18
a 618 784 19
a 618 695 2
a 619 621 10
a 619 783 1
a 619 686 19
a 620 758 14
a 620 731 18
a 620 793 20
a 620 638 6
a 620 683 20
a 620 741 12
a 621 727 14
a 621 672 17
a 621 647 19
a 622 704 3
a 622 629 19
a 623 783 8
a 623 673 6
a 624 708 14
a 625 794 8
a 625 641 8
a 625 658 18
a 625 727 16
a 625 707 3
a 626 727 13
a 626 693 9
a 626 670 19
a 626 661 15
a 626 722 7
a 626 801 17
a 626 747 11
a 626 644 5
a 627 657 14
a 627 664 18
a 628 713 2
a 628 697 4
a 628 719 4
a 628 792 3
a 629 657 9
a 629 767 4
a 629 725 19
a 629 709 19
a 630 692 18
a 630 642 4
a 631 781 19
a 631 738 5
a 631 728 7
a 631 780 17
a 631 764 8
a 632 718 15
a 632 743 6
a 632 637 4
a 632 660 7
a 632 699 19
a 633 785 1
a 633 637 12
a 633 644 8
a 633 739 3
a 633 703 10
a 633 662 18
a 634 761 9
a 634 794 5
a 634 711 18
a 634 642 8
a 634 801 4
a 635 762 3
a 635 697 1
a 635 792 12
a 635 774 9
a 636 642 16
a 636 782 1
a 636 745 4
a 636 772 5
a 636 701 15
a 636 704 5
a 637 734 8
a 637 763 7
a 637 686 10
a 637 692 2
a 638 783 16
a 638 720 7
a 638 697 17
a 638 797 13
a 638 700 17
a 638 647 11
a 639 689 11
a 639 764 5
a 639 692 10
a 640 699 16
a 640 679 4
a 640 662 19
a 640 780 12
a 641 742 14
a 641 680 17
a 641 678 5
a 641 745 17
a 641 797 20
a 641 736 12
a 642 699 11
a 642 668 5
a 643 794 1
a 643 705 3
a 643 747 14
a 643 765 6
a 643 711 16
a 643 780 16
a 643 669 20
a 644 724 15
a 644 702 16
a 644 716 13
a 644 747 12
a 644 740 6
a 644 776 11
a 645 732 12
a 645 684 14
a 645 780 13
a 645 709 9
a 645 730 7
a 646 776 3
a 646 755 9
a 646 667 14
a 646 788 19
a 647 736 9
a 647 706 13
a 648 797 3
a 648 692 6
a 648 673 13
a 648 699 2
a 649 661 12
a 649 662 3
a 649 657 7
a 649 739 2
a 649 743 1
a 649 793 17
a 650 675 8
a 650 797 6
a 650 777 8
a 651 783 9
a 652 743 4
a 652 703 6
a 652 728 4
a 652 670 7
a 653 788 18
a 653 739 18
a 653 722 1
a 653 746 5
a 653 662 7
a 653 752 19
a 654 716 15
a 654 762 3
a 654 743 11
a 655 694 5
a 655 769 11
a 655 701 1
a 655 752 7
a 656 676 15
a 656 733 2
a 656 671 6
a 656 750 14
a 656 662 18
a 656 737 12
a 656 746 4
a 657 797 5
a 657 670 3
a 658 698 15
a 659 667 12
a 659 771 12
a 659 743 7
a 659 716 16
a 660 738 18
a 660 772 15
a 660 676 14
a 660 723 5
a 661 742 17
a 661 710 17
a 661 675 12
a 662 679 17
a 662 711 14
a 662 771 17
a 662 663 15
a 663 764 18
a 663 747 13
a 663 725 10
a 663 739 12
a 663 678 19
a 663 700 2
a 663 776 15
a 664 773 19
a 664 762 16
a 664 683 6
a 664 680 1
a 664 714 15
a 665 695 7
a 665 744 3
a 665 760 18
a 666 695 4
a 666 749 9
a 667 676 2
a 667 798 16
a 667 706 5
a 668 766 18
a 668 715 19
a 669 712 10
a 669 786 4
a 669 744 13
a 670 749 7
a 670 748 12
a 670 765 4
a 671 725 7
a 671 765 15
a 671 790 5
a 671 785 11
a 671 754 18
a 673 710 17
a 674 774 3
a 674 684 19
a 675 748 6
a 676 705 3
a 676 755 12
a 676 746 17
a 678 689 15
a 678 706 17
a 678 792 6
a 679 692 3
a 679 773 19
a 679 717 8
a 679 688 5
a 680 749 8
a 680 681 19
a 680 744 18
a 680 784 3
a 680 755 6
a 680 774 19
a 680 702 18
a 680 686 9
a 680 722 18
a 680 799 3
a 681 786 12
a 682 698 11
a 682 730 6
a 682 754 1
a 682 741 12
a 682 734 19
a 682 694 13
a 682 690 5
a 683 699 3
a 683 729 5
a 683 796 15
a 684 752 19
a 684 726 8
a 685 727 9
a 685 699 19
a 686 715 9
a 686 755 7
a 686 711 13
a 686 727 6
a 687 716 17
a 688 724 18
a 688 781 5
a 688 773 4
a 688 758 18
a 688 766 20
a 688 795 4
a 688 721 5
a 689 774 6
a 689 721 12
a 689 717 10
a 689 708 11
a 689 783 11
a 689 726 6
a 690 699 11
a 690 740 14
a 690 731 13
a 690 783 13
a 691 733 2
a 691 767 13
a 691 757 4
a 691 797 12
a 691 775 7
a 691 736 12
a 692 705 13
a 692 694 15
a 692 728 4
a 693 778 14
a 693 798 19
a 693 787 8
a 694 786 8
a 694 731 20
a 694 760 19
a 695 707 2
a 695 763 8
a 695 795 4
a 696 763 4
a 696 755 10
a 696 738 19
a 697 728 18
a 697 749 16
a 697 740 13
a 698 784 19
a 698 786 17
a 699 718 3
a 699 747 3
a 699 704 16
a 699 786 9
a 701 757 14
a 701 758 13
a 701 761 16
a 701 733 20
a 701 787 15
a 702 798 9
a 702 726 6
a 703 719 20
a 703 723 16
a 703 745 14
a 704 715 2
a 704 750 18
a 704 726 3
a 705 710 13
a 705 794 18
a 705 711 16
a 705 776 18
a 706 714 15
a 706 732 1
a 706 744 20
a 707 719 10
a 708 797 14
a 708 737 2
a 708 720 20
a 709 757 10
a 709 792 14
a 710 713 10
a 710 786 1
a 710 780 19
a 711 781 16
a 711 764 16
a 712 721 4
a 713 751 16
a 713 737 4
a 713 727 2
a 714 778 2
a 714 717 10
a 714 757 12
a 714 739 1
a 714 783 9
a 714 725 5
a 716 784 8
a 717 740 8
a 717 767 13
a 718 749 7
a 718 760 5
a 718 772 1
a 718 731 10
a 719 728 20
a 720 780 3
a 720 760 20
a 720 779 10
a 720 771 6
a 721 723 12
a 722 729 19
a 724 748 14
a 724 793 20
a 724 739 16
a 724 774 18
a 725 727 14
a 725 735 15
a 725 799 15
a 726 776 1
a 726 742 12
a 727 777 13
a 727 765 4
a 728 794 13
a 729 747 7
a 730 736 13
a 731 776 10
a 731 735 20
a 732 769 19
a 732 770 9
a 733 784 12
a 734 789 6
a 734 763 18
a 735 765 16
a 736 771 8
a 736 739 13
a 736 743 20
a 738 781 9
a 738 761 11
a 738 784 11
a 738 767 20
a 739 771 6
a 739 787 8
a 740 780 8
a 741 755 5
a 741 763 8
a 741 752 12
a 742 794 3
a 742 796 11
a 743 794 9
a 743 770 4
a 743 800 17
a 744 797 19
a 745 787 11
a 746 769 20
a 747 758 7
a 747 787 1
a 750 775 20
a 751 757 14
a 751 766 19
a 751 771 9
a 752 788 12
a 752 793 3
a 754 775 11
a 754 801 13
a 754 800 2
a 756 788 4
a 757 799 4
a 758 770 8
a 759 778 17
a 759 769 15
a 759 761 5
a 760 775 14
a 760 800 2
a 760 798 14
a 762 802 1000
a 763 787 14
a 763 794 12
a 763 802 1000
a 764 802 1000
a 765 802 1000
a 766 767 1
a 766 802 1000
a 767 781 1
a 767 802 1000
a 768 779 5
a 768 802 1000
a 769 781 16
a 769 776 10
a 769 801 6
a 769 778 13
a 769 802 1000
a 770 802 1000
a 771 802 1000
a 772 802 1000
a 773 802 1000
a 774 802 1000
a 775 802 1000
a 776 796 15
a 776 802 1000
a 777 796 2
a 777 802 1000
a 778 798 1
a 778 802 1000
a 779 795 12
a 779 802 1000
a 780 801 20
a 780 802 1000
a 781 802 1000
a 782 798 16
a 782 792 13
a 782 802 1000
a 783 802 1000
a 784 800 2
a 784 802 1000
a 785 802 1000
a 786 798 7
a 786 802 1000
a 787 802 1000
a 788 802 1000
a 789 798 8
a 789 802 1000
a 790 802 1000
a 791 802 1000
a 792 802 1000
a 793 802 1000
a 794 802 1000
a 795 802 1000
a 796 802 1000
a 797 802 1000
a 798 802 1000
a 799 802 1000
a 800 802 1000
a 801 802 1000
