c  Bad case for Goldberg
c 5000 vertices
a 2 3610 5000
a 2 3609 5000
a 2 3608 5000
a 2 3607 5000
a 2 3606 5000
a 2 3605 5000
a 2 3604 5000
a 2 3603 5000
a 2 3602 5000
a 2 3601 5000
a 2 3600 5000
a 2 3599 5000
a 2 3598 5000
a 2 3597 5000
a 2 3596 5000
a 2 3595 5000
a 2 3594 5000
a 2 3593 5000
a 2 3592 5000
a 2 3591 5000
a 2 3590 5000
a 2 3589 5000
a 2 3588 5000
a 2 3587 5000
a 2 3586 5000
a 2 3585 5000
a 2 3584 5000
a 2 3583 5000
a 2 3582 5000
a 2 3581 5000
a 2 3580 5000
a 2 3579 5000
a 2 3578 5000
a 2 3577 5000
a 2 3576 5000
a 2 3575 5000
a 2 3574 5000
a 2 3573 5000
a 2 3572 5000
a 2 3571 5000
a 2 3570 5000
a 2 3569 5000
a 2 3568 5000
a 2 3567 5000
a 2 3566 5000
a 2 3565 5000
a 2 3564 5000
a 2 3563 5000
a 2 3562 5000
a 2 3561 5000
a 2 3560 5000
a 2 3559 5000
a 2 3558 5000
a 2 3557 5000
a 2 3556 5000
a 2 3555 5000
a 2 3554 5000
a 2 3553 5000
a 2 3552 5000
a 2 3551 5000
a 2 3550 5000
a 2 3549 5000
a 2 3548 5000
a 2 3547 5000
a 2 3546 5000
a 2 3545 5000
a 2 3544 5000
a 2 3543 5000
a 2 3542 5000
a 2 3541 5000
a 2 3540 5000
a 2 3539 5000
a 2 3538 5000
a 2 3537 5000
a 2 3536 5000
a 2 3535 5000
a 2 3534 5000
a 2 3533 5000
a 2 3532 5000
a 2 3531 5000
a 2 3530 5000
a 2 3529 5000
a 2 3528 5000
a 2 3527 5000
a 2 3526 5000
a 2 3525 5000
a 2 3524 5000
a 2 3523 5000
a 2 3522 5000
a 2 3521 5000
a 2 3520 5000
a 2 3519 5000
a 2 3518 5000
a 2 3517 5000
a 2 3516 5000
a 2 3515 5000
a 2 3514 5000
a 2 3513 5000
a 2 3512 5000
a 2 3511 5000
a 2 3510 5000
a 2 3509 5000
a 2 3508 5000
a 2 3507 5000
a 2 3506 5000
a 2 3505 5000
a 2 3504 5000
a 2 3503 5000
a 2 3502 5000
a 2 3501 5000
a 2 3500 5000
a 2 3499 5000
a 2 3498 5000
a 2 3497 5000
a 2 3496 5000
a 2 3495 5000
a 2 3494 5000
a 2 3493 5000
a 2 3492 5000
a 2 3491 5000
a 2 3490 5000
a 2 3489 5000
a 2 3488 5000
a 2 3487 5000
a 2 3486 5000
a 2 3485 5000
a 2 3484 5000
a 2 3483 5000
a 2 3482 5000
a 2 3481 5000
a 2 3480 5000
a 2 3479 5000
a 2 3478 5000
a 2 3477 5000
a 2 3476 5000
a 2 3475 5000
a 2 3474 5000
a 2 3473 5000
a 2 3472 5000
a 2 3471 5000
a 2 3470 5000
a 2 3469 5000
a 2 3468 5000
a 2 3467 5000
a 2 3466 5000
a 2 3465 5000
a 2 3464 5000
a 2 3463 5000
a 2 3462 5000
a 2 3461 5000
a 2 3460 5000
a 2 3459 5000
a 2 3458 5000
a 2 3457 5000
a 2 3456 5000
a 2 3455 5000
a 2 3454 5000
a 2 3453 5000
a 2 3452 5000
a 2 3451 5000
a 2 3450 5000
a 2 3449 5000
a 2 3448 5000
a 2 3447 5000
a 2 3446 5000
a 2 3445 5000
a 2 3444 5000
a 2 3443 5000
a 2 3442 5000
a 2 3441 5000
a 2 3440 5000
a 2 3439 5000
a 2 3438 5000
a 2 3437 5000
a 2 3436 5000
a 2 3435 5000
a 2 3434 5000
a 2 3433 5000
a 2 3432 5000
a 2 3431 5000
a 2 3430 5000
a 2 3429 5000
a 2 3428 5000
a 2 3427 5000
a 2 3426 5000
a 2 3425 5000
a 2 3424 5000
a 2 3423 5000
a 2 3422 5000
a 2 3421 5000
a 2 3420 5000
a 2 3419 5000
a 2 3418 5000
a 2 3417 5000
a 2 3416 5000
a 2 3415 5000
a 2 3414 5000
a 2 3413 5000
a 2 3412 5000
a 2 3411 5000
a 2 3410 5000
a 2 3409 5000
a 2 3408 5000
a 2 3407 5000
a 2 3406 5000
a 2 3405 5000
a 2 3404 5000
a 2 3403 5000
a 2 3402 5000
a 2 3401 5000
a 2 3400 5000
a 2 3399 5000
a 2 3398 5000
a 2 3397 5000
a 2 3396 5000
a 2 3395 5000
a 2 3394 5000
a 2 3393 5000
a 2 3392 5000
a 2 3391 5000
a 2 3390 5000
a 2 3389 5000
a 2 3388 5000
a 2 3387 5000
a 2 3386 5000
a 2 3385 5000
a 2 3384 5000
a 2 3383 5000
a 2 3382 5000
a 2 3381 5000
a 2 3380 5000
a 2 3379 5000
a 2 3378 5000
a 2 3377 5000
a 2 3376 5000
a 2 3375 5000
a 2 3374 5000
a 2 3373 5000
a 2 3372 5000
a 2 3371 5000
a 2 3370 5000
a 2 3369 5000
a 2 3368 5000
a 2 3367 5000
a 2 3366 5000
a 2 3365 5000
a 2 3364 5000
a 2 3363 5000
a 2 3362 5000
a 2 3361 5000
a 2 3360 5000
a 2 3359 5000
a 2 3358 5000
a 2 3357 5000
a 2 3356 5000
a 2 3355 5000
a 2 3354 5000
a 2 3353 5000
a 2 3352 5000
a 2 3351 5000
a 2 3350 5000
a 2 3349 5000
a 2 3348 5000
a 2 3347 5000
a 2 3346 5000
a 2 3345 5000
a 2 3344 5000
a 2 3343 5000
a 2 3342 5000
a 2 3341 5000
a 2 3340 5000
a 2 3339 5000
a 2 3338 5000
a 2 3337 5000
a 2 3336 5000
a 2 3335 5000
a 2 3334 5000
a 2 3333 5000
a 2 3332 5000
a 2 3331 5000
a 2 3330 5000
a 2 3329 5000
a 2 3328 5000
a 2 3327 5000
a 2 3326 5000
a 2 3325 5000
a 2 3324 5000
a 2 3323 5000
a 2 3322 5000
a 2 3321 5000
a 2 3320 5000
a 2 3319 5000
a 2 3318 5000
a 2 3317 5000
a 2 3316 5000
a 2 3315 5000
a 2 3314 5000
a 2 3313 5000
a 2 3312 5000
a 2 3311 5000
a 2 3310 5000
a 2 3309 5000
a 2 3308 5000
a 2 3307 5000
a 2 3306 5000
a 2 3305 5000
a 2 3304 5000
a 2 3303 5000
a 2 3302 5000
a 2 3301 5000
a 2 3300 5000
a 2 3299 5000
a 2 3298 5000
a 2 3297 5000
a 2 3296 5000
a 2 3295 5000
a 2 3294 5000
a 2 3293 5000
a 2 3292 5000
a 2 3291 5000
a 2 3290 5000
a 2 3289 5000
a 2 3288 5000
a 2 3287 5000
a 2 3286 5000
a 2 3285 5000
a 2 3284 5000
a 2 3283 5000
a 2 3282 5000
a 2 3281 5000
a 2 3280 5000
a 2 3279 5000
a 2 3278 5000
a 2 3277 5000
a 2 3276 5000
a 2 3275 5000
a 2 3274 5000
a 2 3273 5000
a 2 3272 5000
a 2 3271 5000
a 2 3270 5000
a 2 3269 5000
a 2 3268 5000
a 2 3267 5000
a 2 3266 5000
a 2 3265 5000
a 2 3264 5000
a 2 3263 5000
a 2 3262 5000
a 2 3261 5000
a 2 3260 5000
a 2 3259 5000
a 2 3258 5000
a 2 3257 5000
a 2 3256 5000
a 2 3255 5000
a 2 3254 5000
a 2 3253 5000
a 2 3252 5000
a 2 3251 5000
a 2 3250 5000
a 2 3249 5000
a 2 3248 5000
a 2 3247 5000
a 2 3246 5000
a 2 3245 5000
a 2 3244 5000
a 2 3243 5000
a 2 3242 5000
a 2 3241 5000
a 2 3240 5000
a 2 3239 5000
a 2 3238 5000
a 2 3237 5000
a 2 3236 5000
a 2 3235 5000
a 2 3234 5000
a 2 3233 5000
a 2 3232 5000
a 2 3231 5000
a 2 3230 5000
a 2 3229 5000
a 2 3228 5000
a 2 3227 5000
a 2 3226 5000
a 2 3225 5000
a 2 3224 5000
a 2 3223 5000
a 2 3222 5000
a 2 3221 5000
a 2 3220 5000
a 2 3219 5000
a 2 3218 5000
a 2 3217 5000
a 2 3216 5000
a 2 3215 5000
a 2 3214 5000
a 2 3213 5000
a 2 3212 5000
a 2 3211 5000
a 2 3210 5000
a 2 3209 5000
a 2 3208 5000
a 2 3207 5000
a 2 3206 5000
a 2 3205 5000
a 2 3204 5000
a 2 3203 5000
a 2 3202 5000
a 2 3201 5000
a 2 3200 5000
a 2 3199 5000
a 2 3198 5000
a 2 3197 5000
a 2 3196 5000
a 2 3195 5000
a 2 3194 5000
a 2 3193 5000
a 2 3192 5000
a 2 3191 5000
a 2 3190 5000
a 2 3189 5000
a 2 3188 5000
a 2 3187 5000
a 2 3186 5000
a 2 3185 5000
a 2 3184 5000
a 2 3183 5000
a 2 3182 5000
a 2 3181 5000
a 2 3180 5000
a 2 3179 5000
a 2 3178 5000
a 2 3177 5000
a 2 3176 5000
a 2 3175 5000
a 2 3174 5000
a 2 3173 5000
a 2 3172 5000
a 2 3171 5000
a 2 3170 5000
a 2 3169 5000
a 2 3168 5000
a 2 3167 5000
a 2 3166 5000
a 2 3165 5000
a 2 3164 5000
a 2 3163 5000
a 2 3162 5000
a 2 3161 5000
a 2 3160 5000
a 2 3159 5000
a 2 3158 5000
a 2 3157 5000
a 2 3156 5000
a 2 3155 5000
a 2 3154 5000
a 2 3153 5000
a 2 3152 5000
a 2 3151 5000
a 2 3150 5000
a 2 3149 5000
a 2 3148 5000
a 2 3147 5000
a 2 3146 5000
a 2 3145 5000
a 2 3144 5000
a 2 3143 5000
a 2 3142 5000
a 2 3141 5000
a 2 3140 5000
a 2 3139 5000
a 2 3138 5000
a 2 3137 5000
a 2 3136 5000
a 2 3135 5000
a 2 3134 5000
a 2 3133 5000
a 2 3132 5000
a 2 3131 5000
a 2 3130 5000
a 2 3129 5000
a 2 3128 5000
a 2 3127 5000
a 2 3126 5000
a 2 3125 5000
a 2 3124 5000
a 2 3123 5000
a 2 3122 5000
a 2 3121 5000
a 2 3120 5000
a 2 3119 5000
a 2 3118 5000
a 2 3117 5000
a 2 3116 5000
a 2 3115 5000
a 2 3114 5000
a 2 3113 5000
a 2 3112 5000
a 2 3111 5000
a 2 3110 5000
a 2 3109 5000
a 2 3108 5000
a 2 3107 5000
a 2 3106 5000
a 2 3105 5000
a 2 3104 5000
a 2 3103 5000
a 2 3102 5000
a 2 3101 5000
a 2 3100 5000
a 2 3099 5000
a 2 3098 5000
a 2 3097 5000
a 2 3096 5000
a 2 3095 5000
a 2 3094 5000
a 2 3093 5000
a 2 3092 5000
a 2 3091 5000
a 2 3090 5000
a 2 3089 5000
a 2 3088 5000
a 2 3087 5000
a 2 3086 5000
a 2 3085 5000
a 2 3084 5000
a 2 3083 5000
a 2 3082 5000
a 2 3081 5000
a 2 3080 5000
a 2 3079 5000
a 2 3078 5000
a 2 3077 5000
a 2 3076 5000
a 2 3075 5000
a 2 3074 5000
a 2 3073 5000
a 2 3072 5000
a 2 3071 5000
a 2 3070 5000
a 2 3069 5000
a 2 3068 5000
a 2 3067 5000
a 2 3066 5000
a 2 3065 5000
a 2 3064 5000
a 2 3063 5000
a 2 3062 5000
a 2 3061 5000
a 2 3060 5000
a 2 3059 5000
a 2 3058 5000
a 2 3057 5000
a 2 3056 5000
a 2 3055 5000
a 2 3054 5000
a 2 3053 5000
a 2 3052 5000
a 2 3051 5000
a 2 3050 5000
a 2 3049 5000
a 2 3048 5000
a 2 3047 5000
a 2 3046 5000
a 2 3045 5000
a 2 3044 5000
a 2 3043 5000
a 2 3042 5000
a 2 3041 5000
a 2 3040 5000
a 2 3039 5000
a 2 3038 5000
a 2 3037 5000
a 2 3036 5000
a 2 3035 5000
a 2 3034 5000
a 2 3033 5000
a 2 3032 5000
a 2 3031 5000
a 2 3030 5000
a 2 3029 5000
a 2 3028 5000
a 2 3027 5000
a 2 3026 5000
a 2 3025 5000
a 2 3024 5000
a 2 3023 5000
a 2 3022 5000
a 2 3021 5000
a 2 3020 5000
a 2 3019 5000
a 2 3018 5000
a 2 3017 5000
a 2 3016 5000
a 2 3015 5000
a 2 3014 5000
a 2 3013 5000
a 2 3012 5000
a 2 3011 5000
a 2 3010 5000
a 2 3009 5000
a 2 3008 5000
a 2 3007 5000
a 2 3006 5000
a 2 3005 5000
a 2 3004 5000
a 2 3003 5000
a 2 3002 5000
a 2 3001 5000
a 2 3000 5000
a 2 2999 5000
a 2 2998 5000
a 2 2997 5000
a 2 2996 5000
a 2 2995 5000
a 2 2994 5000
a 2 2993 5000
a 2 2992 5000
a 2 2991 5000
a 2 2990 5000
a 2 2989 5000
a 2 2988 5000
a 2 2987 5000
a 2 2986 5000
a 2 2985 5000
a 2 2984 5000
a 2 2983 5000
a 2 2982 5000
a 2 2981 5000
a 2 2980 5000
a 2 2979 5000
a 2 2978 5000
a 2 2977 5000
a 2 2976 5000
a 2 2975 5000
a 2 2974 5000
a 2 2973 5000
a 2 2972 5000
a 2 2971 5000
a 2 2970 5000
a 2 2969 5000
a 2 2968 5000
a 2 2967 5000
a 2 2966 5000
a 2 2965 5000
a 2 2964 5000
a 2 2963 5000
a 2 2962 5000
a 2 2961 5000
a 2 2960 5000
a 2 2959 5000
a 2 2958 5000
a 2 2957 5000
a 2 2956 5000
a 2 2955 5000
a 2 2954 5000
a 2 2953 5000
a 2 2952 5000
a 2 2951 5000
a 2 2950 5000
a 2 2949 5000
a 2 2948 5000
a 2 2947 5000
a 2 2946 5000
a 2 2945 5000
a 2 2944 5000
a 2 2943 5000
a 2 2942 5000
a 2 2941 5000
a 2 2940 5000
a 2 2939 5000
a 2 2938 5000
a 2 2937 5000
a 2 2936 5000
a 2 2935 5000
a 2 2934 5000
a 2 2933 5000
a 2 2932 5000
a 2 2931 5000
a 2 2930 5000
a 2 2929 5000
a 2 2928 5000
a 2 2927 5000
a 2 2926 5000
a 2 2925 5000
a 2 2924 5000
a 2 2923 5000
a 2 2922 5000
a 2 2921 5000
a 2 2920 5000
a 2 2919 5000
a 2 2918 5000
a 2 2917 5000
a 2 2916 5000
a 2 2915 5000
a 2 2914 5000
a 2 2913 5000
a 2 2912 5000
a 2 2911 5000
a 2 2910 5000
a 2 2909 5000
a 2 2908 5000
a 2 2907 5000
a 2 2906 5000
a 2 2905 5000
a 2 2904 5000
a 2 2903 5000
a 2 2902 5000
a 2 2901 5000
a 2 2900 5000
a 2 2899 5000
a 2 2898 5000
a 2 2897 5000
a 2 2896 5000
a 2 2895 5000
a 2 2894 5000
a 2 2893 5000
a 2 2892 5000
a 2 2891 5000
a 2 2890 5000
a 2 2889 5000
a 2 2888 5000
a 2 2887 5000
a 2 2886 5000
a 2 2885 5000
a 2 2884 5000
a 2 2883 5000
a 2 2882 5000
a 2 2881 5000
a 2 2880 5000
a 2 2879 5000
a 2 2878 5000
a 2 2877 5000
a 2 2876 5000
a 2 2875 5000
a 2 2874 5000
a 2 2873 5000
a 2 2872 5000
a 2 2871 5000
a 2 2870 5000
a 2 2869 5000
a 2 2868 5000
a 2 2867 5000
a 2 2866 5000
a 2 2865 5000
a 2 2864 5000
a 2 2863 5000
a 2 2862 5000
a 2 2861 5000
a 2 2860 5000
a 2 2859 5000
a 2 2858 5000
a 2 2857 5000
a 2 2856 5000
a 2 2855 5000
a 2 2854 5000
a 2 2853 5000
a 2 2852 5000
a 2 2851 5000
a 2 2850 5000
a 2 2849 5000
a 2 2848 5000
a 2 2847 5000
a 2 2846 5000
a 2 2845 5000
a 2 2844 5000
a 2 2843 5000
a 2 2842 5000
a 2 2841 5000
a 2 2840 5000
a 2 2839 5000
a 2 2838 5000
a 2 2837 5000
a 2 2836 5000
a 2 2835 5000
a 2 2834 5000
a 2 2833 5000
a 2 2832 5000
a 2 2831 5000
a 2 2830 5000
a 2 2829 5000
a 2 2828 5000
a 2 2827 5000
a 2 2826 5000
a 2 2825 5000
a 2 2824 5000
a 2 2823 5000
a 2 2822 5000
a 2 2821 5000
a 2 2820 5000
a 2 2819 5000
a 2 2818 5000
a 2 2817 5000
a 2 2816 5000
a 2 2815 5000
a 2 2814 5000
a 2 2813 5000
a 2 2812 5000
a 2 2811 5000
a 2 2810 5000
a 2 2809 5000
a 2 2808 5000
a 2 2807 5000
a 2 2806 5000
a 2 2805 5000
a 2 2804 5000
a 2 2803 5000
a 2 2802 5000
a 2 2801 5000
a 2 2800 5000
a 2 2799 5000
a 2 2798 5000
a 2 2797 5000
a 2 2796 5000
a 2 2795 5000
a 2 2794 5000
a 2 2793 5000
a 2 2792 5000
a 2 2791 5000
a 2 2790 5000
a 2 2789 5000
a 2 2788 5000
a 2 2787 5000
a 2 2786 5000
a 2 2785 5000
a 2 2784 5000
a 2 2783 5000
a 2 2782 5000
a 2 2781 5000
a 2 2780 5000
a 2 2779 5000
a 2 2778 5000
a 2 2777 5000
a 2 2776 5000
a 2 2775 5000
a 2 2774 5000
a 2 2773 5000
a 2 2772 5000
a 2 2771 5000
a 2 2770 5000
a 2 2769 5000
a 2 2768 5000
a 2 2767 5000
a 2 2766 5000
a 2 2765 5000
a 2 2764 5000
a 2 2763 5000
a 2 2762 5000
a 2 2761 5000
a 2 2760 5000
a 2 2759 5000
a 2 2758 5000
a 2 2757 5000
a 2 2756 5000
a 2 2755 5000
a 2 2754 5000
a 2 2753 5000
a 2 2752 5000
a 2 2751 5000
a 2 2750 5000
a 2 2749 5000
a 2 2748 5000
a 2 2747 5000
a 2 2746 5000
a 2 2745 5000
a 2 2744 5000
a 2 2743 5000
a 2 2742 5000
a 2 2741 5000
a 2 2740 5000
a 2 2739 5000
a 2 2738 5000
a 2 2737 5000
a 2 2736 5000
a 2 2735 5000
a 2 2734 5000
a 2 2733 5000
a 2 2732 5000
a 2 2731 5000
a 2 2730 5000
a 2 2729 5000
a 2 2728 5000
a 2 2727 5000
a 2 2726 5000
a 2 2725 5000
a 2 2724 5000
a 2 2723 5000
a 2 2722 5000
a 2 2721 5000
a 2 2720 5000
a 2 2719 5000
a 2 2718 5000
a 2 2717 5000
a 2 2716 5000
a 2 2715 5000
a 2 2714 5000
a 2 2713 5000
a 2 2712 5000
a 2 2711 5000
a 2 2710 5000
a 2 2709 5000
a 2 2708 5000
a 2 2707 5000
a 2 2706 5000
a 2 2705 5000
a 2 2704 5000
a 2 2703 5000
a 2 2702 5000
a 2 2701 5000
a 2 2700 5000
a 2 2699 5000
a 2 2698 5000
a 2 2697 5000
a 2 2696 5000
a 2 2695 5000
a 2 2694 5000
a 2 2693 5000
a 2 2692 5000
a 2 2691 5000
a 2 2690 5000
a 2 2689 5000
a 2 2688 5000
a 2 2687 5000
a 2 2686 5000
a 2 2685 5000
a 2 2684 5000
a 2 2683 5000
a 2 2682 5000
a 2 2681 5000
a 2 2680 5000
a 2 2679 5000
a 2 2678 5000
a 2 2677 5000
a 2 2676 5000
a 2 2675 5000
a 2 2674 5000
a 2 2673 5000
a 2 2672 5000
a 2 2671 5000
a 2 2670 5000
a 2 2669 5000
a 2 2668 5000
a 2 2667 5000
a 2 2666 5000
a 2 2665 5000
a 2 2664 5000
a 2 2663 5000
a 2 2662 5000
a 2 2661 5000
a 2 2660 5000
a 2 2659 5000
a 2 2658 5000
a 2 2657 5000
a 2 2656 5000
a 2 2655 5000
a 2 2654 5000
a 2 2653 5000
a 2 2652 5000
a 2 2651 5000
a 2 2650 5000
a 2 2649 5000
a 2 2648 5000
a 2 2647 5000
a 2 2646 5000
a 2 2645 5000
a 2 2644 5000
a 2 2643 5000
a 2 2642 5000
a 2 2641 5000
a 2 2640 5000
a 2 2639 5000
a 2 2638 5000
a 2 2637 5000
a 2 2636 5000
a 2 2635 5000
a 2 2634 5000
a 2 2633 5000
a 2 2632 5000
a 2 2631 5000
a 2 2630 5000
a 2 2629 5000
a 2 2628 5000
a 2 2627 5000
a 2 2626 5000
a 2 2625 5000
a 2 2624 5000
a 2 2623 5000
a 2 2622 5000
a 2 2621 5000
a 2 2620 5000
a 2 2619 5000
a 2 2618 5000
a 2 2617 5000
a 2 2616 5000
a 2 2615 5000
a 2 2614 5000
a 2 2613 5000
a 2 2612 5000
a 2 2611 5000
a 2 2610 5000
a 2 2609 5000
a 2 2608 5000
a 2 2607 5000
a 2 2606 5000
a 2 2605 5000
a 2 2604 5000
a 2 2603 5000
a 2 2602 5000
a 2 2601 5000
a 2 2600 5000
a 2 2599 5000
a 2 2598 5000
a 2 2597 5000
a 2 2596 5000
a 2 2595 5000
a 2 2594 5000
a 2 2593 5000
a 2 2592 5000
a 2 2591 5000
a 2 2590 5000
a 2 2589 5000
a 2 2588 5000
a 2 2587 5000
a 2 2586 5000
a 2 2585 5000
a 2 2584 5000
a 2 2583 5000
a 2 2582 5000
a 2 2581 5000
a 2 2580 5000
a 2 2579 5000
a 2 2578 5000
a 2 2577 5000
a 2 2576 5000
a 2 2575 5000
a 2 2574 5000
a 2 2573 5000
a 2 2572 5000
a 2 2571 5000
a 2 2570 5000
a 2 2569 5000
a 2 2568 5000
a 2 2567 5000
a 2 2566 5000
a 2 2565 5000
a 2 2564 5000
a 2 2563 5000
a 2 2562 5000
a 2 2561 5000
a 2 2560 5000
a 2 2559 5000
a 2 2558 5000
a 2 2557 5000
a 2 2556 5000
a 2 2555 5000
a 2 2554 5000
a 2 2553 5000
a 2 2552 5000
a 2 2551 5000
a 2 2550 5000
a 2 2549 5000
a 2 2548 5000
a 2 2547 5000
a 2 2546 5000
a 2 2545 5000
a 2 2544 5000
a 2 2543 5000
a 2 2542 5000
a 2 2541 5000
a 2 2540 5000
a 2 2539 5000
a 2 2538 5000
a 2 2537 5000
a 2 2536 5000
a 2 2535 5000
a 2 2534 5000
a 2 2533 5000
a 2 2532 5000
a 2 2531 5000
a 2 2530 5000
a 2 2529 5000
a 2 2528 5000
a 2 2527 5000
a 2 2526 5000
a 2 2525 5000
a 2 2524 5000
a 2 2523 5000
a 2 2522 5000
a 2 2521 5000
a 2 2520 5000
a 2 2519 5000
a 2 2518 5000
a 2 2517 5000
a 2 2516 5000
a 2 2515 5000
a 2 2514 5000
a 2 2513 5000
a 2 2512 5000
a 2 2511 5000
a 2 2510 5000
a 2 2509 5000
a 2 2508 5000
a 2 2507 5000
a 2 2506 5000
a 2 2505 5000
a 2 2504 5000
a 2 2503 5000
a 2 2502 5000
a 2 2501 5000
a 2 2500 5000
a 2 2499 5000
a 2 2498 5000
a 2 2497 5000
a 2 2496 5000
a 2 2495 5000
a 2 2494 5000
a 2 2493 5000
a 2 2492 5000
a 2 2491 5000
a 2 2490 5000
a 2 2489 5000
a 2 2488 5000
a 2 2487 5000
a 2 2486 5000
a 2 2485 5000
a 2 2484 5000
a 2 2483 5000
a 2 2482 5000
a 2 2481 5000
a 2 2480 5000
a 2 2479 5000
a 2 2478 5000
a 2 2477 5000
a 2 2476 5000
a 2 2475 5000
a 2 2474 5000
a 2 2473 5000
a 2 2472 5000
a 2 2471 5000
a 2 2470 5000
a 2 2469 5000
a 2 2468 5000
a 2 2467 5000
a 2 2466 5000
a 2 2465 5000
a 2 2464 5000
a 2 2463 5000
a 2 2462 5000
a 2 2461 5000
a 2 2460 5000
a 2 2459 5000
a 2 2458 5000
a 2 2457 5000
a 2 2456 5000
a 2 2455 5000
a 2 2454 5000
a 2 2453 5000
a 2 2452 5000
a 2 2451 5000
a 2 2450 5000
a 2 2449 5000
a 2 2448 5000
a 2 2447 5000
a 2 2446 5000
a 2 2445 5000
a 2 2444 5000
a 2 2443 5000
a 2 2442 5000
a 2 2441 5000
a 2 2440 5000
a 2 2439 5000
a 2 2438 5000
a 2 2437 5000
a 2 2436 5000
a 2 2435 5000
a 2 2434 5000
a 2 2433 5000
a 2 2432 5000
a 2 2431 5000
a 2 2430 5000
a 2 2429 5000
a 2 2428 5000
a 2 2427 5000
a 2 2426 5000
a 2 2425 5000
a 2 2424 5000
a 2 2423 5000
a 2 2422 5000
a 2 2421 5000
a 2 2420 5000
a 2 2419 5000
a 2 2418 5000
a 2 2417 5000
a 2 2416 5000
a 2 2415 5000
a 2 2414 5000
a 2 2413 5000
a 2 2412 5000
a 2 2411 5000
a 2 2410 5000
a 2 2409 5000
a 2 2408 5000
a 2 2407 5000
a 2 2406 5000
a 2 2405 5000
a 2 2404 5000
a 2 2403 5000
a 2 2402 5000
a 2 2401 5000
a 2 2400 5000
a 2 2399 5000
a 2 2398 5000
a 2 2397 5000
a 2 2396 5000
a 2 2395 5000
a 2 2394 5000
a 2 2393 5000
a 2 2392 5000
a 2 2391 5000
a 2 2390 5000
a 2 2389 5000
a 2 2388 5000
a 2 2387 5000
a 2 2386 5000
a 2 2385 5000
a 2 2384 5000
a 2 2383 5000
a 2 2382 5000
a 2 2381 5000
a 2 2380 5000
a 2 2379 5000
a 2 2378 5000
a 2 2377 5000
a 2 2376 5000
a 2 2375 5000
a 2 2374 5000
a 2 2373 5000
a 2 2372 5000
a 2 2371 5000
a 2 2370 5000
a 2 2369 5000
a 2 2368 5000
a 2 2367 5000
a 2 2366 5000
a 2 2365 5000
a 2 2364 5000
a 2 2363 5000
a 2 2362 5000
a 2 2361 5000
a 2 2360 5000
a 2 2359 5000
a 2 2358 5000
a 2 2357 5000
a 2 2356 5000
a 2 2355 5000
a 2 2354 5000
a 2 2353 5000
a 2 2352 5000
a 2 2351 5000
a 2 2350 5000
a 2 2349 5000
a 2 2348 5000
a 2 2347 5000
a 2 2346 5000
a 2 2345 5000
a 2 2344 5000
a 2 2343 5000
a 2 2342 5000
a 2 2341 5000
a 2 2340 5000
a 2 2339 5000
a 2 2338 5000
a 2 2337 5000
a 2 2336 5000
a 2 2335 5000
a 2 2334 5000
a 2 2333 5000
a 2 2332 5000
a 2 2331 5000
a 2 2330 5000
a 2 2329 5000
a 2 2328 5000
a 2 2327 5000
a 2 2326 5000
a 2 2325 5000
a 2 2324 5000
a 2 2323 5000
a 2 2322 5000
a 2 2321 5000
a 2 2320 5000
a 2 2319 5000
a 2 2318 5000
a 2 2317 5000
a 2 2316 5000
a 2 2315 5000
a 2 2314 5000
a 2 2313 5000
a 2 2312 5000
a 2 2311 5000
a 2 2310 5000
a 2 2309 5000
a 2 2308 5000
a 2 2307 5000
a 2 2306 5000
a 2 2305 5000
a 2 2304 5000
a 2 2303 5000
a 2 2302 5000
a 2 2301 5000
a 2 2300 5000
a 2 2299 5000
a 2 2298 5000
a 2 2297 5000
a 2 2296 5000
a 2 2295 5000
a 2 2294 5000
a 2 2293 5000
a 2 2292 5000
a 2 2291 5000
a 2 2290 5000
a 2 2289 5000
a 2 2288 5000
a 2 2287 5000
a 2 2286 5000
a 2 2285 5000
a 2 2284 5000
a 2 2283 5000
a 2 2282 5000
a 2 2281 5000
a 2 2280 5000
a 2 2279 5000
a 2 2278 5000
a 2 2277 5000
a 2 2276 5000
a 2 2275 5000
a 2 2274 5000
a 2 2273 5000
a 2 2272 5000
a 2 2271 5000
a 2 2270 5000
a 2 2269 5000
a 2 2268 5000
a 2 2267 5000
a 2 2266 5000
a 2 2265 5000
a 2 2264 5000
a 2 2263 5000
a 2 2262 5000
a 2 2261 5000
a 2 2260 5000
a 2 2259 5000
a 2 2258 5000
a 2 2257 5000
a 2 2256 5000
a 2 2255 5000
a 2 2254 5000
a 2 2253 5000
a 2 2252 5000
a 2 2251 5000
a 2 2250 5000
a 2 2249 5000
a 2 2248 5000
a 2 2247 5000
a 2 2246 5000
a 2 2245 5000
a 2 2244 5000
a 2 2243 5000
a 2 2242 5000
a 2 2241 5000
a 2 2240 5000
a 2 2239 5000
a 2 2238 5000
a 2 2237 5000
a 2 2236 5000
a 2 2235 5000
a 2 2234 5000
a 2 2233 5000
a 2 2232 5000
a 2 2231 5000
a 2 2230 5000
a 2 2229 5000
a 2 2228 5000
a 2 2227 5000
a 2 2226 5000
a 2 2225 5000
a 2 2224 5000
a 2 2223 5000
a 2 2222 5000
a 2 2221 5000
a 2 2220 5000
a 2 2219 5000
a 2 2218 5000
a 2 2217 5000
a 2 2216 5000
a 2 2215 5000
a 2 2214 5000
